input,output,word_count,query_type,difficulty
Celtics players in 2024,"SELECT p.player_name, ps.pts, ps.reb, ps.ast FROM player p JOIN player_season ps ON p.player_id = ps.player_id JOIN team t ON ps.team_id = t.team_id WHERE ps.season_id = 22023 AND t.nickname = 'Celtics' ORDER BY ps.pts DESC;",4,other,medium
best scorer on the Bucks in 2021,"SELECT p.player_name, ps.pts FROM player p JOIN player_season ps ON p.player_id = ps.player_id JOIN team t ON ps.team_id = t.team_id WHERE ps.season_id = 22020 AND t.nickname = 'Bucks' ORDER BY ps.pts DESC LIMIT 1;",7,comparison,hard
best rebounder on the Nuggets in 2023,"SELECT p.player_name, ps.reb FROM player p JOIN player_season ps ON p.player_id = ps.player_id JOIN team t ON ps.team_id = t.team_id WHERE ps.season_id = 22022 AND t.nickname = 'Nuggets' ORDER BY ps.reb DESC LIMIT 1;",7,other,hard
top 3 scorers on the Heat in 2013,"SELECT p.player_name, ps.pts FROM player p JOIN player_season ps ON p.player_id = ps.player_id JOIN team t ON ps.team_id = t.team_id WHERE ps.season_id = 22012 AND t.nickname = 'Heat' ORDER BY ps.pts DESC LIMIT 3;",8,comparison,hard
top 5 scorers on the Warriors in 2016,"SELECT p.player_name, ps.pts FROM player p JOIN player_season ps ON p.player_id = ps.player_id JOIN team t ON ps.team_id = t.team_id WHERE ps.season_id = 22015 AND t.nickname = 'Warriors' ORDER BY ps.pts DESC LIMIT 5;",8,comparison,hard
how many players played for the Knicks in 2022,SELECT COUNT(DISTINCT ps.player_id) AS num_players FROM player_season ps JOIN team t ON ps.team_id = t.team_id WHERE ps.season_id = 22021 AND t.nickname = 'Knicks';,9,comparison,medium
which teams did LeBron play for,"SELECT DISTINCT t.city, t.nickname, pg.season_id FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id JOIN team t ON pg.team_id = t.team_id WHERE p.player_name = 'LeBron James' ORDER BY pg.season_id;",6,comparison,medium
how many seasons did Kobe play,SELECT COUNT(DISTINCT pg.season_id) AS seasons FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE p.player_name = 'Kobe Bryant';,6,count,easy
how many seasons did Tim Duncan play,SELECT COUNT(DISTINCT pg.season_id) AS seasons FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE p.player_name = 'Tim Duncan';,7,count,easy
LeBron's career stats by season,"SELECT pg.season_id, ps.pts, ps.reb, ps.ast, ps.net_rating FROM player p JOIN player_season ps ON p.player_id = ps.player_id JOIN player_general_traditional_total pg ON p.player_id = pg.player_id AND ps.season_id = pg.season_id WHERE p.player_name = 'LeBron James' ORDER BY ps.season_id;",5,other,medium
Kobe's scoring average by season,"SELECT ps.season_id, ps.pts FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE p.player_name = 'Kobe Bryant' ORDER BY ps.season_id;",5,comparison,medium
which player has won the most scoring titles,"SELECT p.player_name, COUNT(*) AS scoring_titles FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE ps.pts = (SELECT MAX(ps2.pts) FROM player_season ps2 WHERE ps2.season_id = ps.season_id) GROUP BY p.player_name ORDER BY scoring_titles DESC LIMIT 1;",8,comparison,hard
who has the most seasons leading the league in rebounds,"SELECT p.player_name, COUNT(*) AS reb_titles FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE ps.reb = (SELECT MAX(ps2.reb) FROM player_season ps2 WHERE ps2.season_id = ps.season_id) GROUP BY p.player_name ORDER BY reb_titles DESC LIMIT 1;",10,lookup,hard
who has the most seasons leading the league in assists,"SELECT p.player_name, COUNT(*) AS ast_titles FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE ps.ast = (SELECT MAX(ps2.ast) FROM player_season ps2 WHERE ps2.season_id = ps.season_id) GROUP BY p.player_name ORDER BY ast_titles DESC LIMIT 1;",10,lookup,hard
players drafted from Duke,"SELECT player_name, draft_year, draft_number FROM player WHERE college = 'Duke' AND draft_round != 'Undrafted' ORDER BY draft_year;",4,other,easy
players drafted in the lottery in 2003,"SELECT player_name, draft_number FROM player WHERE draft_year = 2003 AND draft_round = 1 AND CAST(draft_number AS INTEGER) <= 14 ORDER BY CAST(draft_number AS INTEGER);",7,other,medium
how tall is LeBron James,"SELECT p.player_name, ps.player_height, ps.player_height_inches FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE p.player_name = 'LeBron James' LIMIT 1;",5,other,easy
heaviest players in the league in 2023,"SELECT p.player_name, ps.player_weight FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE ps.season_id = 22022 ORDER BY ps.player_weight DESC LIMIT 10;",7,other,medium
tallest players in the league in 2023,"SELECT p.player_name, ps.player_height_inches FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE ps.season_id = 22022 ORDER BY ps.player_height_inches DESC LIMIT 10;",7,other,medium
players who improved their scoring average the most from 2021 to 2022,"SELECT p.player_name, ps2022.pts - ps2021.pts AS pts_improvement FROM player p JOIN player_season ps2021 ON p.player_id = ps2021.player_id AND ps2021.season_id = 22020 JOIN player_season ps2022 ON p.player_id = ps2022.player_id AND ps2022.season_id = 22021 WHERE ps2021.gp >= 20 AND ps2022.gp >= 20 ORDER BY pts_improvement DESC LIMIT 5;",12,comparison,hard
players who improved their assists the most from 2022 to 2023,"SELECT p.player_name, ps2023.ast - ps2022.ast AS ast_improvement FROM player p JOIN player_season ps2022 ON p.player_id = ps2022.player_id AND ps2022.season_id = 22021 JOIN player_season ps2023 ON p.player_id = ps2023.player_id AND ps2023.season_id = 22022 WHERE ps2022.gp >= 20 AND ps2023.gp >= 20 ORDER BY ast_improvement DESC LIMIT 5;",11,trend,hard
LeBron's stats in his rookie season,"SELECT p.player_name, ps.pts, ps.reb, ps.ast, ps.season_id FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE p.player_name = 'LeBron James' ORDER BY ps.season_id ASC LIMIT 1;",6,other,medium
Kobe's last season stats,"SELECT p.player_name, ps.pts, ps.reb, ps.ast, ps.season_id FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE p.player_name = 'Kobe Bryant' ORDER BY ps.season_id DESC LIMIT 1;",4,other,medium
which team was founded first,"SELECT city, nickname, year_founded FROM team ORDER BY year_founded ASC LIMIT 1;",5,lookup,easy
all teams founded before 1960,"SELECT city, nickname, year_founded FROM team WHERE year_founded < 1960 ORDER BY year_founded;",5,comparison,medium
list all NBA teams,"SELECT city, nickname, abbreviation FROM team ORDER BY city;",4,list,easy
how many teams are in the NBA,SELECT COUNT(*) AS total_teams FROM team;,7,count,easy
LeBron's average stats across his entire career,"SELECT p.player_name, AVG(ps.pts) AS avg_pts, AVG(ps.reb) AS avg_reb, AVG(ps.ast) AS avg_ast FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE p.player_name = 'LeBron James' GROUP BY p.player_name;",7,other,medium
Kobe's career averages,"SELECT p.player_name, AVG(ps.pts) AS avg_pts, AVG(ps.reb) AS avg_reb, AVG(ps.ast) AS avg_ast FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE p.player_name = 'Kobe Bryant' GROUP BY p.player_name;",3,other,medium
players with the highest career scoring average minimum 400 games,"SELECT p.player_name, AVG(ps.pts) AS avg_pts FROM player p JOIN player_season ps ON p.player_id = ps.player_id GROUP BY p.player_name HAVING SUM(ps.gp) >= 400 ORDER BY avg_pts DESC LIMIT 10;",10,comparison,hard
players with the highest career rebound average minimum 400 games,"SELECT p.player_name, AVG(ps.reb) AS avg_reb FROM player p JOIN player_season ps ON p.player_id = ps.player_id GROUP BY p.player_name HAVING SUM(ps.gp) >= 400 ORDER BY avg_reb DESC LIMIT 10;",10,other,hard
players with the highest career assist average minimum 400 games,"SELECT p.player_name, AVG(ps.ast) AS avg_ast FROM player p JOIN player_season ps ON p.player_id = ps.player_id GROUP BY p.player_name HAVING SUM(ps.gp) >= 400 ORDER BY avg_ast DESC LIMIT 10;",10,other,hard
top 5 players by fantasy points in 2023,"SELECT p.player_name, pg.nba_fantasy_pts FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE pg.season_id = 22022 ORDER BY pg.nba_fantasy_pts DESC LIMIT 5;",8,ranking,medium
top 10 players by fantasy points in 2022,"SELECT p.player_name, pg.nba_fantasy_pts FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE pg.season_id = 22021 ORDER BY pg.nba_fantasy_pts DESC LIMIT 10;",8,ranking,medium
players with the best win percentage in 2021,"SELECT p.player_name, pg.w_pct FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE pg.season_id = 22020 AND pg.gp >= 20 ORDER BY pg.w_pct DESC LIMIT 10;",8,other,hard
how many players averaged over 20 points in 2023,SELECT COUNT(*) AS num_players FROM player_season WHERE season_id = 22022 AND pts > 20;,9,count,medium
how many players averaged a double double in 2022,SELECT COUNT(*) AS num_players FROM player_season WHERE season_id = 22021 AND pts >= 10 AND reb >= 10;,9,count,medium
average points scored per player in 2023,SELECT AVG(ps.pts) AS league_avg_pts FROM player_season ps WHERE ps.season_id = 22022;,7,comparison,medium
average rebounds per player in 2022,SELECT AVG(ps.reb) AS league_avg_reb FROM player_season ps WHERE ps.season_id = 22021;,6,other,easy
which season had the highest average scoring,"SELECT season_id, AVG(pts) AS avg_pts FROM player_season GROUP BY season_id ORDER BY avg_pts DESC LIMIT 1;",7,comparison,medium
players who played for both the Lakers and Celtics,SELECT DISTINCT p.player_name FROM player p JOIN player_general_traditional_total pg1 ON p.player_id = pg1.player_id JOIN team t1 ON pg1.team_id = t1.team_id JOIN player_general_traditional_total pg2 ON p.player_id = pg2.player_id JOIN team t2 ON pg2.team_id = t2.team_id WHERE t1.nickname = 'Lakers' AND t2.nickname = 'Celtics';,9,comparison,hard
players who played for more than 5 different teams,"SELECT p.player_name, COUNT(DISTINCT pg.team_id) AS num_teams FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id GROUP BY p.player_name HAVING COUNT(DISTINCT pg.team_id) > 5 ORDER BY num_teams DESC;",9,comparison,hard
who was ballin the hardest in 2008,"SELECT p.player_name, ps.pts FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE ps.season_id = 22007 ORDER BY ps.pts DESC LIMIT 1;",7,lookup,medium
lebron ppg 2016,"SELECT p.player_name, ps.pts FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE ps.season_id = 22015 AND p.player_name = 'LeBron James';",3,other,easy
who dropped the most dimes in 2014,"SELECT p.player_name, ps.ast FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE ps.season_id = 22013 ORDER BY ps.ast DESC LIMIT 1;",7,lookup,medium
kobe stats 05-06,"SELECT p.player_name, ps.pts, ps.reb, ps.ast FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE ps.season_id = 22005 AND p.player_name = 'Kobe Bryant';",3,other,easy
who grabbed the most boards in 2011,"SELECT p.player_name, ps.reb FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE ps.season_id = 22010 ORDER BY ps.reb DESC LIMIT 1;",7,lookup,medium
curry 3s made 2016,"SELECT p.player_name, pg.fg3m FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE pg.season_id = 22015 AND p.player_name = 'Stephen Curry';",4,other,easy
best lockdown defender steals 2018,"SELECT p.player_name, pg.stl FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE pg.season_id = 22017 ORDER BY pg.stl DESC LIMIT 5;",5,other,medium
how many boards did shaq average in 2002,"SELECT p.player_name, ps.reb FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE ps.season_id = 22001 AND p.player_name = 'Shaquille O''Neal';",8,count,medium
who was the assist king in 2004,"SELECT p.player_name, ps.ast FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE ps.season_id = 22003 ORDER BY ps.ast DESC LIMIT 1;",7,lookup,medium
give me the top bucket getters in 2019,"SELECT p.player_name, ps.pts FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE ps.season_id = 22018 ORDER BY ps.pts DESC LIMIT 10;",8,ranking,medium
who had the most swats last in 2020 season,"SELECT p.player_name, pg.blk FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE pg.season_id = 22019 ORDER BY pg.blk DESC LIMIT 1;",9,lookup,medium
giannis numbers in 2020,"SELECT p.player_name, ps.pts, ps.reb, ps.ast FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE ps.season_id = 22019 AND p.player_name = 'Giannis Antetokounmpo';",4,other,easy
who shot the lights out from 3 in 2019,"SELECT p.player_name, pg.fg3_pct FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE pg.season_id = 22018 AND pg.fg3a >= 50 ORDER BY pg.fg3_pct DESC LIMIT 5;",9,lookup,medium
westbrook triple doubles 2017,"SELECT p.player_name, pg.td3 FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE pg.season_id = 22016 AND p.player_name = 'Russell Westbrook';",4,other,easy
lbj vs kd scoring 2013,"SELECT p.player_name, ps.pts FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE ps.season_id = 22012 AND p.player_name IN ('LeBron James', 'Kevin Durant');",5,comparison,medium
durant fg% 2014,"SELECT p.player_name, pg.fg_pct FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE pg.season_id = 22013 AND p.player_name = 'Kevin Durant';",3,other,easy
who balled out the most efficiently in 2021,"SELECT p.player_name, ps.ts_pct FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE ps.season_id = 22020 AND ps.gp >= 20 ORDER BY ps.ts_pct DESC LIMIT 5;",8,lookup,hard
what was ai scoring in 2001,"SELECT p.player_name, ps.pts FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE ps.season_id = 22000 AND p.player_name = 'Allen Iverson';",6,comparison,medium
harden assist numbers in 2017,"SELECT p.player_name, ps.ast FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE ps.season_id = 22016 AND p.player_name = 'James Harden';",5,other,easy
lbj career points total,"SELECT p.player_name, SUM(pg.pts) AS career_pts FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE p.player_name = 'LeBron James' GROUP BY p.player_name;",4,other,medium
steph splash bro three point pct 2016 season,"SELECT p.player_name, pg.fg3_pct FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE pg.season_id = 22015 AND p.player_name = 'Stephen Curry';",8,other,medium
show me players who shoot above 50 fg and 40 from three in 2019,"SELECT p.player_name, pg.fg_pct, pg.fg3_pct FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE pg.season_id = 22018 AND pg.fg_pct > 0.50 AND pg.fg3_pct > 0.40 AND pg.fga >= 100 AND pg.fg3a >= 50 ORDER BY pg.fg3_pct DESC;",14,other,medium
gobert blocks 2018,"SELECT p.player_name, pg.blk FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE pg.season_id = 22017 AND p.player_name = 'Rudy Gobert';",3,other,easy
who had the sickest plus minus in 2017,"SELECT p.player_name, pg.plus_minus FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE pg.season_id = 22016 ORDER BY pg.plus_minus DESC LIMIT 5;",8,lookup,medium
players on the bulls 97-98 season,"SELECT p.player_name, ps.pts, ps.reb, ps.ast FROM player p JOIN player_season ps ON p.player_id = ps.player_id JOIN team t ON ps.team_id = t.team_id WHERE ps.season_id = 21997 AND t.nickname = 'Bulls' ORDER BY ps.pts DESC;",6,other,medium
nets roster 2022,"SELECT p.player_name, ps.pts, ps.reb, ps.ast FROM player p JOIN player_season ps ON p.player_id = ps.player_id JOIN team t ON ps.team_id = t.team_id WHERE ps.season_id = 22021 AND t.nickname = 'Nets' ORDER BY ps.pts DESC;",3,other,medium
show me all players tht averaged at least 25 5 5 in 2018,"SELECT p.player_name, ps.pts, ps.reb, ps.ast FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE ps.season_id = 22017 AND ps.pts >= 25 AND ps.reb >= 5 AND ps.ast >= 5 ORDER BY ps.pts DESC;",13,list,medium
which big men grabbed the most offensive boards in 2015,"SELECT p.player_name, pg.oreb FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE pg.season_id = 22014 ORDER BY pg.oreb DESC LIMIT 10;",10,other,medium
